question,answer
"An object is dropped at time 0.0 with initial position 60.36, 68.53 and initial velocity 0.0, -0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",67.99
"An object is dropped at time 0.0 with initial position 70.51, 42.27 and initial velocity 0.0, -0.02. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.13
"An object is dropped at time 0.0 with initial position 43.75, 51.74 and initial velocity 0.0, 0.81. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",53.26
"An object is dropped at time 0.0 with initial position 43.06, 88.8 and initial velocity 0.0, 0.67. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.04
"An object is dropped at time 0.0 with initial position 97.49, 91.67 and initial velocity 0.0, -0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.57
"An object is dropped at time 0.0 with initial position 1.4, 97.33 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",96.75
"An object is dropped at time 0.0 with initial position 96.57, 29.2 and initial velocity 0.0, 0.36. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.82
"An object is dropped at time 0.0 with initial position 31.25, 5.1 and initial velocity 0.0, -0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",3.94
"An object is dropped at time 0.0 with initial position 32.82, 25.78 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.62
"An object is dropped at time 0.0 with initial position 88.67, 61.43 and initial velocity 0.0, -0.96. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",59.41
"An object is dropped at time 0.0 with initial position 69.04, 73.82 and initial velocity 0.0, -0.74. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",72.24
"An object is dropped at time 0.0 with initial position 60.55, 91.46 and initial velocity 0.0, 0.3. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.96
"An object is dropped at time 0.0 with initial position 60.03, 97.49 and initial velocity 0.0, -0.0. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.39
"An object is dropped at time 0.0 with initial position 73.53, 34.52 and initial velocity 0.0, 0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.52
"An object is dropped at time 0.0 with initial position 48.51, 40.25 and initial velocity 0.0, -0.87. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.41
"An object is dropped at time 0.0 with initial position 54.09, 92.89 and initial velocity 0.0, 0.38. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",93.55
"An object is dropped at time 0.0 with initial position 61.23, 29.77 and initial velocity 0.0, 0.74. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.15
"An object is dropped at time 0.0 with initial position 46.26, 51.41 and initial velocity 0.0, 0.43. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",52.17
"An object is dropped at time 0.0 with initial position 45.89, 36.04 and initial velocity 0.0, -0.94. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.06
"An object is dropped at time 0.0 with initial position 92.81, 2.0 and initial velocity 0.0, 0.27. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.44
"An object is dropped at time 0.0 with initial position 49.48, 73.91 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.75
"An object is dropped at time 0.0 with initial position 18.47, 54.04 and initial velocity 0.0, -0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",53.8
"An object is dropped at time 0.0 with initial position 82.65, 12.98 and initial velocity 0.0, 0.44. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.76
"An object is dropped at time 0.0 with initial position 53.57, 48.86 and initial velocity 0.0, 0.97. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",50.7
"An object is dropped at time 0.0 with initial position 47.7, 35.26 and initial velocity 0.0, -0.25. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.66
"An object is dropped at time 0.0 with initial position 71.78, 35.62 and initial velocity 0.0, -0.19. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",35.14
"An object is dropped at time 0.0 with initial position 64.72, 0.45 and initial velocity 0.0, 0.57. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.49
"An object is dropped at time 0.0 with initial position 6.01, 17.64 and initial velocity 0.0, -0.2. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",17.14
"An object is dropped at time 0.0 with initial position 97.87, 5.86 and initial velocity 0.0, -0.95. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",3.86
"An object is dropped at time 0.0 with initial position 88.98, 64.12 and initial velocity 0.0, 0.41. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",64.84
"An object is dropped at time 0.0 with initial position 58.12, 52.54 and initial velocity 0.0, 0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",53.5
"An object is dropped at time 0.0 with initial position 84.42, 2.06 and initial velocity 0.0, -0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.28
"An object is dropped at time 0.0 with initial position 34.11, 83.67 and initial velocity 0.0, -0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.57
"An object is dropped at time 0.0 with initial position 88.67, 59.0 and initial velocity 0.0, -0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",58.54
"An object is dropped at time 0.0 with initial position 39.53, 12.9 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.74
"An object is dropped at time 0.0 with initial position 63.09, 25.25 and initial velocity 0.0, -0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.47
"An object is dropped at time 0.0 with initial position 95.7, 62.0 and initial velocity 0.0, -0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.12
"An object is dropped at time 0.0 with initial position 34.97, 56.14 and initial velocity 0.0, -0.27. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",55.5
"An object is dropped at time 0.0 with initial position 76.12, 36.89 and initial velocity 0.0, 0.74. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.27
"An object is dropped at time 0.0 with initial position 81.02, 69.35 and initial velocity 0.0, -0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",67.59
"An object is dropped at time 0.0 with initial position 97.1, 61.28 and initial velocity 0.0, 0.76. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.7
"An object is dropped at time 0.0 with initial position 19.06, 73.25 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.09
"An object is dropped at time 0.0 with initial position 28.55, 83.45 and initial velocity 0.0, 0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",85.21
"An object is dropped at time 0.0 with initial position 4.39, 38.93 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",37.71
"An object is dropped at time 0.0 with initial position 8.57, 14.68 and initial velocity 0.0, 0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",14.76
"An object is dropped at time 0.0 with initial position 91.85, 18.39 and initial velocity 0.0, 0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",19.41
"An object is dropped at time 0.0 with initial position 62.99, 1.79 and initial velocity 0.0, -0.13. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.43
"An object is dropped at time 0.0 with initial position 72.43, 71.17 and initial velocity 0.0, 0.97. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",73.01
"An object is dropped at time 0.0 with initial position 14.17, 2.27 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.41
"An object is dropped at time 0.0 with initial position 2.81, 29.35 and initial velocity 0.0, -0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.07
"An object is dropped at time 0.0 with initial position 76.41, 30.92 and initial velocity 0.0, 0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.0
"An object is dropped at time 0.0 with initial position 56.32, 33.7 and initial velocity 0.0, -0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",32.7
"An object is dropped at time 0.0 with initial position 85.99, 69.44 and initial velocity 0.0, -0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",68.28
"An object is dropped at time 0.0 with initial position 98.5, 85.61 and initial velocity 0.0, 0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",85.95
"An object is dropped at time 0.0 with initial position 98.19, 67.21 and initial velocity 0.0, -0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",65.13
"An object is dropped at time 0.0 with initial position 22.53, 53.38 and initial velocity 0.0, 0.71. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",54.7
"An object is dropped at time 0.0 with initial position 15.26, 27.23 and initial velocity 0.0, -0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.07
"An object is dropped at time 0.0 with initial position 98.82, 86.57 and initial velocity 0.0, 0.42. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",87.31
"An object is dropped at time 0.0 with initial position 67.43, 56.88 and initial velocity 0.0, 0.85. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",58.48
"An object is dropped at time 0.0 with initial position 65.2, 70.44 and initial velocity 0.0, 0.15. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",70.64
"An object is dropped at time 0.0 with initial position 47.87, 83.72 and initial velocity 0.0, -0.66. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.3
"An object is dropped at time 0.0 with initial position 82.33, 21.53 and initial velocity 0.0, 0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",22.35
"An object is dropped at time 0.0 with initial position 8.87, 93.17 and initial velocity 0.0, -0.0. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",93.07
"An object is dropped at time 0.0 with initial position 58.52, 8.2 and initial velocity 0.0, 0.1. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.3
"An object is dropped at time 0.0 with initial position 40.15, 19.79 and initial velocity 0.0, 0.38. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",20.45
"An object is dropped at time 0.0 with initial position 38.86, 6.53 and initial velocity 0.0, 0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",7.73
"An object is dropped at time 0.0 with initial position 31.5, 55.33 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",56.17
"An object is dropped at time 0.0 with initial position 30.7, 53.18 and initial velocity 0.0, 0.87. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",54.82
"An object is dropped at time 0.0 with initial position 32.65, 43.94 and initial velocity 0.0, -0.8. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.24
"An object is dropped at time 0.0 with initial position 59.89, 13.76 and initial velocity 0.0, -0.48. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",12.7
"An object is dropped at time 0.0 with initial position 60.96, 23.45 and initial velocity 0.0, 0.33. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",24.01
"An object is dropped at time 0.0 with initial position 1.2, 46.96 and initial velocity 0.0, 0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.42
"An object is dropped at time 0.0 with initial position 13.25, 26.7 and initial velocity 0.0, 0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",27.58
"An object is dropped at time 0.0 with initial position 48.53, 61.45 and initial velocity 0.0, 0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.13
"An object is dropped at time 0.0 with initial position 66.85, 12.22 and initial velocity 0.0, -0.27. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",11.58
"An object is dropped at time 0.0 with initial position 89.42, 27.38 and initial velocity 0.0, 0.43. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.14
"An object is dropped at time 0.0 with initial position 18.41, 58.2 and initial velocity 0.0, -0.08. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.94
"An object is dropped at time 0.0 with initial position 13.29, 18.56 and initial velocity 0.0, 0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",19.16
"An object is dropped at time 0.0 with initial position 19.64, 1.41 and initial velocity 0.0, 0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.67
"An object is dropped at time 0.0 with initial position 56.3, 57.46 and initial velocity 0.0, 0.62. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",58.6
"An object is dropped at time 0.0 with initial position 93.76, 52.85 and initial velocity 0.0, 0.41. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",53.57
"An object is dropped at time 0.0 with initial position 12.83, 84.23 and initial velocity 0.0, -0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",83.35
"An object is dropped at time 0.0 with initial position 0.74, 45.29 and initial velocity 0.0, 0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.15
"An object is dropped at time 0.0 with initial position 60.22, 20.8 and initial velocity 0.0, 0.25. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",21.2
"An object is dropped at time 0.0 with initial position 82.52, 60.95 and initial velocity 0.0, 0.04. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.93
"An object is dropped at time 0.0 with initial position 85.76, 25.96 and initial velocity 0.0, 0.38. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.62
"An object is dropped at time 0.0 with initial position 47.51, 76.94 and initial velocity 0.0, -0.81. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.22
"An object is dropped at time 0.0 with initial position 65.62, 93.76 and initial velocity 0.0, -0.29. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",93.08
"An object is dropped at time 0.0 with initial position 59.67, 3.75 and initial velocity 0.0, -0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.67
"An object is dropped at time 0.0 with initial position 77.09, 99.64 and initial velocity 0.0, -0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",99.1
"An object is dropped at time 0.0 with initial position 29.56, 97.15 and initial velocity 0.0, 0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.15
"An object is dropped at time 0.0 with initial position 9.46, 31.57 and initial velocity 0.0, -0.75. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.97
"An object is dropped at time 0.0 with initial position 2.34, 65.88 and initial velocity 0.0, 0.86. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",67.5
"An object is dropped at time 0.0 with initial position 85.34, 54.25 and initial velocity 0.0, 0.72. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",55.59
"An object is dropped at time 0.0 with initial position 9.0, 43.38 and initial velocity 0.0, -0.32. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.64
"An object is dropped at time 0.0 with initial position 14.37, 69.81 and initial velocity 0.0, -0.4. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",68.91
"An object is dropped at time 0.0 with initial position 2.19, 61.03 and initial velocity 0.0, -0.36. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.21
"An object is dropped at time 0.0 with initial position 46.18, 0.28 and initial velocity 0.0, 0.02. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.22
"An object is dropped at time 0.0 with initial position 27.62, 35.58 and initial velocity 0.0, 0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",36.78
"An object is dropped at time 0.0 with initial position 84.92, 39.19 and initial velocity 0.0, 0.29. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",39.67
"An object is dropped at time 0.0 with initial position 19.17, 26.34 and initial velocity 0.0, 0.91. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.06
"An object is dropped at time 0.0 with initial position 29.42, 28.53 and initial velocity 0.0, 0.64. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.71
"An object is dropped at time 0.0 with initial position 75.63, 0.8 and initial velocity 0.0, -0.9. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",0.0
"An object is dropped at time 0.0 with initial position 59.41, 79.36 and initial velocity 0.0, -0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.36
"An object is dropped at time 0.0 with initial position 13.01, 94.42 and initial velocity 0.0, 0.48. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.28
"An object is dropped at time 0.0 with initial position 32.33, 21.57 and initial velocity 0.0, -0.55. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",20.37
"An object is dropped at time 0.0 with initial position 5.5, 81.91 and initial velocity 0.0, -0.36. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.09
"An object is dropped at time 0.0 with initial position 20.9, 62.63 and initial velocity 0.0, -0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.23
"An object is dropped at time 0.0 with initial position 1.32, 39.83 and initial velocity 0.0, 0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",40.09
"An object is dropped at time 0.0 with initial position 3.87, 41.03 and initial velocity 0.0, 0.14. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",41.21
"An object is dropped at time 0.0 with initial position 36.25, 31.89 and initial velocity 0.0, 0.48. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",32.75
"An object is dropped at time 0.0 with initial position 97.97, 41.81 and initial velocity 0.0, 0.19. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.09
"An object is dropped at time 0.0 with initial position 37.23, 22.18 and initial velocity 0.0, -0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",21.3
"An object is dropped at time 0.0 with initial position 21.84, 9.84 and initial velocity 0.0, -0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.06
"An object is dropped at time 0.0 with initial position 38.56, 13.5 and initial velocity 0.0, 0.02. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.44
"An object is dropped at time 0.0 with initial position 70.46, 31.48 and initial velocity 0.0, 0.26. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.9
"An object is dropped at time 0.0 with initial position 59.27, 22.82 and initial velocity 0.0, 0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.98
"An object is dropped at time 0.0 with initial position 11.95, 35.48 and initial velocity 0.0, 0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",36.3
"An object is dropped at time 0.0 with initial position 9.96, 20.51 and initial velocity 0.0, -0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",19.15
"An object is dropped at time 0.0 with initial position 66.71, 26.9 and initial velocity 0.0, 0.73. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.26
"An object is dropped at time 0.0 with initial position 35.56, 84.29 and initial velocity 0.0, -0.23. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",83.73
"An object is dropped at time 0.0 with initial position 55.87, 69.65 and initial velocity 0.0, -0.42. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",68.71
"An object is dropped at time 0.0 with initial position 75.71, 5.82 and initial velocity 0.0, -0.44. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",4.84
"An object is dropped at time 0.0 with initial position 97.07, 90.65 and initial velocity 0.0, 0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.91
"An object is dropped at time 0.0 with initial position 9.92, 60.61 and initial velocity 0.0, 0.71. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.93
"An object is dropped at time 0.0 with initial position 1.23, 21.61 and initial velocity 0.0, -0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",20.59
"An object is dropped at time 0.0 with initial position 76.07, 76.53 and initial velocity 0.0, -0.03. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.37
"An object is dropped at time 0.0 with initial position 98.2, 72.06 and initial velocity 0.0, 0.11. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",72.18
"An object is dropped at time 0.0 with initial position 17.61, 72.37 and initial velocity 0.0, -0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",72.17
"An object is dropped at time 0.0 with initial position 96.44, 9.89 and initial velocity 0.0, -0.75. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.29
"An object is dropped at time 0.0 with initial position 35.39, 56.02 and initial velocity 0.0, 0.48. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",56.88
"An object is dropped at time 0.0 with initial position 54.83, 21.69 and initial velocity 0.0, -0.32. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",20.95
"An object is dropped at time 0.0 with initial position 18.07, 84.45 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",83.23
"An object is dropped at time 0.0 with initial position 22.51, 76.49 and initial velocity 0.0, -0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.41
"An object is dropped at time 0.0 with initial position 55.06, 9.39 and initial velocity 0.0, 0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",10.35
"An object is dropped at time 0.0 with initial position 40.18, 33.88 and initial velocity 0.0, -0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",33.42
"An object is dropped at time 0.0 with initial position 76.51, 77.22 and initial velocity 0.0, -0.9. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.32
"An object is dropped at time 0.0 with initial position 75.51, 16.34 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.76
"An object is dropped at time 0.0 with initial position 21.25, 45.19 and initial velocity 0.0, -0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.95
"An object is dropped at time 0.0 with initial position 9.17, 82.81 and initial velocity 0.0, -0.75. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.21
"An object is dropped at time 0.0 with initial position 67.57, 45.16 and initial velocity 0.0, 0.97. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.0
"An object is dropped at time 0.0 with initial position 31.71, 19.35 and initial velocity 0.0, 0.48. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",20.21
"An object is dropped at time 0.0 with initial position 3.06, 31.55 and initial velocity 0.0, 0.87. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",33.19
"An object is dropped at time 0.0 with initial position 80.49, 29.53 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",27.47
"An object is dropped at time 0.0 with initial position 28.57, 78.45 and initial velocity 0.0, 0.15. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.65
"An object is dropped at time 0.0 with initial position 60.17, 73.94 and initial velocity 0.0, -0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",71.86
"An object is dropped at time 0.0 with initial position 89.69, 41.11 and initial velocity 0.0, -0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",40.01
"An object is dropped at time 0.0 with initial position 84.94, 40.04 and initial velocity 0.0, 0.97. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",41.88
"An object is dropped at time 0.0 with initial position 55.06, 75.68 and initial velocity 0.0, 0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.6
"An object is dropped at time 0.0 with initial position 95.9, 86.38 and initial velocity 0.0, -0.97. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",84.34
"An object is dropped at time 0.0 with initial position 71.41, 37.57 and initial velocity 0.0, 0.6. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.67
"An object is dropped at time 0.0 with initial position 59.95, 31.33 and initial velocity 0.0, 0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.71
"An object is dropped at time 0.0 with initial position 31.57, 1.62 and initial velocity 0.0, 0.52. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.56
"An object is dropped at time 0.0 with initial position 99.36, 46.26 and initial velocity 0.0, 0.2. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",46.56
"An object is dropped at time 0.0 with initial position 43.75, 17.77 and initial velocity 0.0, 0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",17.69
"An object is dropped at time 0.0 with initial position 56.78, 77.93 and initial velocity 0.0, -0.75. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.33
"An object is dropped at time 0.0 with initial position 47.67, 49.33 and initial velocity 0.0, 0.38. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",49.99
"An object is dropped at time 0.0 with initial position 23.53, 88.36 and initial velocity 0.0, -0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",87.2
"An object is dropped at time 0.0 with initial position 38.92, 37.13 and initial velocity 0.0, 0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.29
"An object is dropped at time 0.0 with initial position 57.15, 94.42 and initial velocity 0.0, -0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",93.62
"An object is dropped at time 0.0 with initial position 36.59, 27.88 and initial velocity 0.0, -0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.72
"An object is dropped at time 0.0 with initial position 10.88, 0.24 and initial velocity 0.0, 0.43. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.0
"An object is dropped at time 0.0 with initial position 69.33, 80.31 and initial velocity 0.0, 0.41. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.03
"An object is dropped at time 0.0 with initial position 32.68, 18.45 and initial velocity 0.0, -0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.33
"An object is dropped at time 0.0 with initial position 67.68, 26.06 and initial velocity 0.0, -0.84. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",24.28
"An object is dropped at time 0.0 with initial position 98.26, 33.61 and initial velocity 0.0, 0.41. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.33
"An object is dropped at time 0.0 with initial position 80.23, 48.34 and initial velocity 0.0, -0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.54
"An object is dropped at time 0.0 with initial position 19.75, 62.34 and initial velocity 0.0, -0.43. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.38
"An object is dropped at time 0.0 with initial position 9.94, 0.76 and initial velocity 0.0, 0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.74
"An object is dropped at time 0.0 with initial position 15.58, 82.61 and initial velocity 0.0, -0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.43
