question,answer
"t0:0.0, p0:48.22, v0:0.08.6.0? ",47.2
"t0:0.0, p0:62.64, v0:0.38.5.0? ",63.54
"t0:0.0, p0:90.04, v0:0.39.2.0? ",90.72
"t0:0.0, p0:7.78, v0:0.25.6.0? ",7.78
"t0:0.0, p0:74.79, v0:-0.83.4.0? ",70.87
"t0:0.0, p0:70.01, v0:0.73.1.0? ",70.74
"t0:0.0, p0:78.44, v0:0.77.4.0? ",80.92
"t0:0.0, p0:34.24, v0:-0.65.6.0? ",28.84
"t0:0.0, p0:49.77, v0:-0.7.6.0? ",44.07
"t0:0.0, p0:83.83, v0:0.4.6.0? ",84.73
"t0:0.0, p0:18.46, v0:0.89.4.0? ",21.42
"t0:0.0, p0:95.68, v0:-0.87.6.0? ",88.96
"t0:0.0, p0:56.63, v0:0.54.2.0? ",57.61
"t0:0.0, p0:65.49, v0:-0.33.1.0? ",65.16
"t0:0.0, p0:21.18, v0:-0.83.4.0? ",17.26
"t0:0.0, p0:15.72, v0:-0.9.5.0? ",10.22
"t0:0.0, p0:43.32, v0:-0.04.4.0? ",42.56
"t0:0.0, p0:74.15, v0:0.92.2.0? ",75.89
"t0:0.0, p0:87.15, v0:-0.64.1.0? ",86.51
"t0:0.0, p0:70.68, v0:0.13.5.0? ",70.33
"t0:0.0, p0:91.58, v0:-0.17.1.0? ",91.41
"t0:0.0, p0:48.7, v0:-0.98.2.0? ",46.64
"t0:0.0, p0:16.35, v0:0.81.6.0? ",19.71
"t0:0.0, p0:58.65, v0:-0.19.5.0? ",56.7
"t0:0.0, p0:80.5, v0:0.96.1.0? ",81.46
"t0:0.0, p0:12.48, v0:-0.27.1.0? ",12.21
"t0:0.0, p0:63.86, v0:-0.67.1.0? ",63.19
"t0:0.0, p0:86.19, v0:0.03.2.0? ",86.15
"t0:0.0, p0:72.48, v0:-0.69.3.0? ",70.11
"t0:0.0, p0:25.78, v0:-0.41.2.0? ",24.86
"t0:0.0, p0:69.67, v0:0.72.1.0? ",70.39
"t0:0.0, p0:72.48, v0:0.8.4.0? ",75.08
"t0:0.0, p0:57.75, v0:0.25.6.0? ",57.75
"t0:0.0, p0:1.7, v0:-0.63.3.0? ",0.0
"t0:0.0, p0:62.53, v0:-0.29.4.0? ",60.77
"t0:0.0, p0:0.47, v0:0.01.4.0? ",0.0
"t0:0.0, p0:21.83, v0:-0.73.2.0? ",20.27
"t0:0.0, p0:58.14, v0:-0.53.1.0? ",57.61
"t0:0.0, p0:85.08, v0:0.3.6.0? ",85.38
"t0:0.0, p0:94.39, v0:0.92.4.0? ",97.47
"t0:0.0, p0:63.67, v0:-0.76.4.0? ",60.03
"t0:0.0, p0:51.01, v0:0.54.1.0? ",51.55
"t0:0.0, p0:97.76, v0:-0.96.4.0? ",93.32
"t0:0.0, p0:94.55, v0:-0.38.1.0? ",94.17
"t0:0.0, p0:92.48, v0:-0.68.5.0? ",88.08
"t0:0.0, p0:36.99, v0:0.17.1.0? ",37.16
"t0:0.0, p0:13.41, v0:-0.78.1.0? ",12.63
"t0:0.0, p0:97.25, v0:0.55.3.0? ",98.6
"t0:0.0, p0:38.72, v0:0.03.3.0? ",38.51
"t0:0.0, p0:42.95, v0:-0.96.4.0? ",38.51
"t0:0.0, p0:46.49, v0:-0.63.2.0? ",45.13
"t0:0.0, p0:59.4, v0:-0.7.4.0? ",56.0
"t0:0.0, p0:78.1, v0:0.64.2.0? ",79.28
"t0:0.0, p0:13.76, v0:-0.24.3.0? ",12.74
"t0:0.0, p0:28.11, v0:-0.57.3.0? ",26.1
"t0:0.0, p0:79.11, v0:1.0.3.0? ",81.81
"t0:0.0, p0:69.1, v0:-0.54.2.0? ",67.92
"t0:0.0, p0:89.32, v0:-0.26.4.0? ",87.68
"t0:0.0, p0:85.73, v0:-0.21.3.0? ",84.8
"t0:0.0, p0:48.39, v0:0.27.5.0? ",48.74
"t0:0.0, p0:78.19, v0:0.98.2.0? ",80.05
"t0:0.0, p0:69.42, v0:-0.31.4.0? ",67.58
"t0:0.0, p0:0.87, v0:-0.69.2.0? ",0.0
"t0:0.0, p0:74.94, v0:0.95.1.0? ",75.89
"t0:0.0, p0:49.38, v0:-0.75.6.0? ",43.38
"t0:0.0, p0:78.93, v0:0.18.6.0? ",78.51
"t0:0.0, p0:39.37, v0:-0.91.3.0? ",36.34
"t0:0.0, p0:92.09, v0:0.38.6.0? ",92.87
"t0:0.0, p0:74.76, v0:-0.49.1.0? ",74.27
"t0:0.0, p0:9.84, v0:-0.24.2.0? ",9.26
"t0:0.0, p0:20.66, v0:-0.66.4.0? ",17.42
"t0:0.0, p0:60.68, v0:-0.71.4.0? ",57.24
"t0:0.0, p0:39.59, v0:0.3.4.0? ",40.19
"t0:0.0, p0:16.56, v0:-0.3.2.0? ",15.86
"t0:0.0, p0:61.14, v0:-0.64.5.0? ",56.94
"t0:0.0, p0:39.82, v0:0.61.2.0? ",40.94
"t0:0.0, p0:64.62, v0:-0.83.4.0? ",60.7
"t0:0.0, p0:36.35, v0:0.53.1.0? ",36.88
"t0:0.0, p0:23.26, v0:-0.65.2.0? ",21.86
"t0:0.0, p0:20.29, v0:-0.27.3.0? ",19.18
"t0:0.0, p0:26.27, v0:0.22.4.0? ",26.55
"t0:0.0, p0:67.67, v0:-0.89.6.0? ",60.83
"t0:0.0, p0:4.35, v0:0.22.5.0? ",4.45
"t0:0.0, p0:95.01, v0:0.54.1.0? ",95.55
"t0:0.0, p0:57.5, v0:0.88.2.0? ",59.16
"t0:0.0, p0:61.54, v0:0.06.2.0? ",61.56
"t0:0.0, p0:63.62, v0:0.7.6.0? ",66.32
"t0:0.0, p0:77.94, v0:0.65.6.0? ",80.34
"t0:0.0, p0:9.26, v0:-0.96.2.0? ",7.24
"t0:0.0, p0:49.32, v0:0.03.6.0? ",48.0
"t0:0.0, p0:31.43, v0:-0.33.4.0? ",29.51
"t0:0.0, p0:70.49, v0:-0.47.2.0? ",69.45
"t0:0.0, p0:51.93, v0:0.84.4.0? ",54.69
"t0:0.0, p0:89.4, v0:-0.73.2.0? ",87.84
"t0:0.0, p0:32.31, v0:-0.51.4.0? ",29.67
"t0:0.0, p0:68.51, v0:0.6.3.0? ",70.01
"t0:0.0, p0:78.37, v0:-0.85.1.0? ",77.52
"t0:0.0, p0:74.24, v0:0.12.6.0? ",73.46
"t0:0.0, p0:10.32, v0:0.11.3.0? ",10.35
"t0:0.0, p0:34.03, v0:-0.14.6.0? ",31.69
"t0:0.0, p0:26.45, v0:0.98.1.0? ",27.43
"t0:0.0, p0:7.33, v0:-0.75.3.0? ",4.78
"t0:0.0, p0:9.62, v0:-0.46.1.0? ",9.16
"t0:0.0, p0:19.14, v0:-0.23.3.0? ",18.15
"t0:0.0, p0:49.93, v0:0.48.4.0? ",51.25
"t0:0.0, p0:89.0, v0:0.51.6.0? ",90.56
"t0:0.0, p0:93.73, v0:-0.72.6.0? ",87.91
"t0:0.0, p0:89.85, v0:0.49.3.0? ",91.02
"t0:0.0, p0:90.67, v0:-0.78.5.0? ",85.77
"t0:0.0, p0:4.36, v0:-0.55.2.0? ",3.16
"t0:0.0, p0:7.61, v0:0.59.3.0? ",9.08
"t0:0.0, p0:50.15, v0:-0.01.2.0? ",50.03
"t0:0.0, p0:61.04, v0:-0.89.3.0? ",58.07
"t0:0.0, p0:20.58, v0:0.37.3.0? ",21.39
"t0:0.0, p0:41.03, v0:0.84.2.0? ",42.61
"t0:0.0, p0:74.69, v0:-0.59.4.0? ",71.73
"t0:0.0, p0:0.68, v0:0.83.2.0? ",2.24
"t0:0.0, p0:77.78, v0:-0.84.6.0? ",71.24
"t0:0.0, p0:20.46, v0:-0.41.4.0? ",18.22
"t0:0.0, p0:13.42, v0:0.51.2.0? ",14.34
"t0:0.0, p0:75.77, v0:0.62.6.0? ",77.99
"t0:0.0, p0:84.33, v0:-0.43.5.0? ",81.18
"t0:0.0, p0:21.59, v0:-0.72.3.0? ",19.13
"t0:0.0, p0:65.09, v0:-0.58.2.0? ",63.83
"t0:0.0, p0:93.31, v0:-0.96.4.0? ",88.87
"t0:0.0, p0:37.04, v0:-0.43.1.0? ",36.61
"t0:0.0, p0:17.21, v0:-0.7.1.0? ",16.51
"t0:0.0, p0:20.7, v0:-0.52.6.0? ",16.08
"t0:0.0, p0:88.2, v0:-0.27.4.0? ",86.52
"t0:0.0, p0:47.78, v0:-0.52.1.0? ",47.26
"t0:0.0, p0:3.65, v0:0.14.2.0? ",3.83
"t0:0.0, p0:4.03, v0:0.2.3.0? ",4.33
"t0:0.0, p0:50.84, v0:-0.61.2.0? ",49.52
"t0:0.0, p0:37.46, v0:-0.1.5.0? ",35.96
"t0:0.0, p0:27.31, v0:-0.56.2.0? ",26.09
"t0:0.0, p0:25.61, v0:-0.25.4.0? ",24.01
"t0:0.0, p0:96.52, v0:-0.78.2.0? ",94.86
"t0:0.0, p0:4.87, v0:0.34.4.0? ",5.63
"t0:0.0, p0:87.0, v0:0.36.3.0? ",87.78
"t0:0.0, p0:16.14, v0:0.75.3.0? ",18.09
"t0:0.0, p0:26.68, v0:-0.5.2.0? ",25.58
"t0:0.0, p0:36.05, v0:-0.42.5.0? ",32.95
"t0:0.0, p0:71.85, v0:0.91.6.0? ",75.81
"t0:0.0, p0:7.82, v0:-0.59.2.0? ",6.54
"t0:0.0, p0:72.8, v0:-0.19.2.0? ",72.32
"t0:0.0, p0:87.9, v0:-0.97.1.0? ",86.93
"t0:0.0, p0:50.45, v0:-0.23.4.0? ",48.93
"t0:0.0, p0:39.22, v0:-0.02.6.0? ",37.6
"t0:0.0, p0:40.52, v0:-0.25.5.0? ",38.27
"t0:0.0, p0:14.89, v0:-0.1.3.0? ",14.29
"t0:0.0, p0:7.26, v0:-0.78.4.0? ",3.54
"t0:0.0, p0:81.64, v0:0.75.2.0? ",83.04
"t0:0.0, p0:89.53, v0:0.89.6.0? ",93.37
"t0:0.0, p0:25.3, v0:-0.15.6.0? ",22.9
"t0:0.0, p0:28.71, v0:0.01.4.0? ",28.15
"t0:0.0, p0:45.37, v0:-0.16.4.0? ",44.13
"t0:0.0, p0:8.48, v0:0.73.4.0? ",10.8
"t0:0.0, p0:23.19, v0:-0.11.6.0? ",21.03
"t0:0.0, p0:47.97, v0:0.16.1.0? ",48.13
"t0:0.0, p0:44.51, v0:-0.63.4.0? ",41.39
"t0:0.0, p0:32.09, v0:0.04.5.0? ",31.29
"t0:0.0, p0:75.62, v0:0.61.2.0? ",76.74
"t0:0.0, p0:90.28, v0:0.71.4.0? ",92.52
"t0:0.0, p0:31.21, v0:-0.28.4.0? ",29.49
"t0:0.0, p0:75.68, v0:0.26.5.0? ",75.98
"t0:0.0, p0:80.16, v0:-0.98.3.0? ",76.92
"t0:0.0, p0:50.38, v0:-0.45.2.0? ",49.38
"t0:0.0, p0:89.36, v0:-0.13.1.0? ",89.23
"t0:0.0, p0:73.67, v0:-0.29.2.0? ",72.99
"t0:0.0, p0:80.96, v0:-0.91.3.0? ",77.93
"t0:0.0, p0:39.12, v0:0.41.5.0? ",40.17
"t0:0.0, p0:11.05, v0:-0.2.3.0? ",10.15
"t0:0.0, p0:91.37, v0:-0.63.6.0? ",86.09
"t0:0.0, p0:66.18, v0:0.67.1.0? ",66.85
"t0:0.0, p0:27.47, v0:0.92.5.0? ",31.07
"t0:0.0, p0:23.47, v0:-0.93.4.0? ",19.15
"t0:0.0, p0:89.65, v0:-0.51.4.0? ",87.01
"t0:0.0, p0:6.53, v0:0.19.1.0? ",6.72
"t0:0.0, p0:17.52, v0:-0.11.1.0? ",17.41
"t0:0.0, p0:63.36, v0:0.23.1.0? ",63.59
"t0:0.0, p0:18.87, v0:-0.14.4.0? ",17.71
"t0:0.0, p0:98.3, v0:0.54.4.0? ",99.86
"t0:0.0, p0:63.97, v0:-0.04.2.0? ",63.79
"t0:0.0, p0:95.58, v0:0.22.3.0? ",95.94
"t0:0.0, p0:0.6, v0:-0.29.2.0? ",0.0
"t0:0.0, p0:86.11, v0:0.67.2.0? ",87.35
"t0:0.0, p0:29.82, v0:0.32.2.0? ",30.36
"t0:0.0, p0:0.57, v0:0.28.3.0? ",1.11
"t0:0.0, p0:31.75, v0:-0.12.3.0? ",31.09
"t0:0.0, p0:71.24, v0:-0.09.4.0? ",70.28
"t0:0.0, p0:47.95, v0:-0.98.4.0? ",43.43
"t0:0.0, p0:42.81, v0:0.07.2.0? ",42.85
"t0:0.0, p0:32.94, v0:0.8.3.0? ",35.04
"t0:0.0, p0:46.72, v0:0.81.5.0? ",49.77
"t0:0.0, p0:72.77, v0:0.83.2.0? ",74.33
"t0:0.0, p0:27.71, v0:0.42.6.0? ",28.73
"t0:0.0, p0:22.11, v0:1.0.3.0? ",24.81
"t0:0.0, p0:44.2, v0:0.03.6.0? ",42.88
"t0:0.0, p0:15.83, v0:0.37.1.0? ",16.2
"t0:0.0, p0:9.56, v0:-0.37.4.0? ",7.48
"t0:0.0, p0:96.42, v0:-0.3.2.0? ",95.72
"t0:0.0, p0:56.59, v0:-0.03.5.0? ",55.44
"t0:0.0, p0:41.36, v0:0.34.4.0? ",42.12
"t0:0.0, p0:88.65, v0:0.07.3.0? ",88.56
"t0:0.0, p0:37.5, v0:0.79.6.0? ",40.74
"t0:0.0, p0:72.91, v0:0.34.5.0? ",73.61
"t0:0.0, p0:50.33, v0:-0.6.5.0? ",46.33
"t0:0.0, p0:29.23, v0:-0.17.3.0? ",28.42
"t0:0.0, p0:1.2, v0:-0.5.1.0? ",0.7
"t0:0.0, p0:88.7, v0:0.79.3.0? ",90.77
"t0:0.0, p0:62.27, v0:0.35.3.0? ",63.02
"t0:0.0, p0:66.09, v0:-0.18.2.0? ",65.63
"t0:0.0, p0:77.74, v0:0.49.5.0? ",79.19
"t0:0.0, p0:17.25, v0:-0.17.4.0? ",15.97
"t0:0.0, p0:29.76, v0:-0.17.6.0? ",27.24
"t0:0.0, p0:21.84, v0:0.0.5.0? ",20.84
"t0:0.0, p0:24.27, v0:-0.05.4.0? ",23.47
"t0:0.0, p0:64.16, v0:-0.09.2.0? ",63.88
"t0:0.0, p0:0.74, v0:-0.01.5.0? ",0.0
"t0:0.0, p0:83.41, v0:0.42.2.0? ",84.15
"t0:0.0, p0:48.36, v0:0.8.5.0? ",51.36
"t0:0.0, p0:85.26, v0:-0.92.6.0? ",78.24
"t0:0.0, p0:74.15, v0:0.22.5.0? ",74.25
"t0:0.0, p0:54.21, v0:0.76.4.0? ",56.65
"t0:0.0, p0:68.92, v0:0.39.5.0? ",69.87
"t0:0.0, p0:35.66, v0:-0.63.1.0? ",35.03
"t0:0.0, p0:74.08, v0:-0.2.3.0? ",73.18
"t0:0.0, p0:85.23, v0:-0.68.3.0? ",82.89
"t0:0.0, p0:88.89, v0:0.07.2.0? ",88.93
"t0:0.0, p0:48.87, v0:0.4.3.0? ",49.77
"t0:0.0, p0:93.88, v0:0.07.2.0? ",93.92
"t0:0.0, p0:70.54, v0:-0.57.3.0? ",68.53
"t0:0.0, p0:3.04, v0:-0.78.3.0? ",0.4
"t0:0.0, p0:62.0, v0:0.43.5.0? ",63.15
"t0:0.0, p0:42.21, v0:0.43.3.0? ",43.2
"t0:0.0, p0:52.58, v0:-0.72.4.0? ",49.1
"t0:0.0, p0:10.63, v0:-0.75.6.0? ",4.63
"t0:0.0, p0:15.31, v0:0.81.3.0? ",17.44
"t0:0.0, p0:78.45, v0:-0.52.2.0? ",77.31
"t0:0.0, p0:97.64, v0:0.67.2.0? ",98.88
"t0:0.0, p0:96.7, v0:0.28.6.0? ",96.88
"t0:0.0, p0:64.95, v0:0.4.4.0? ",65.95
"t0:0.0, p0:80.07, v0:0.59.3.0? ",81.54
"t0:0.0, p0:13.46, v0:0.82.6.0? ",16.88
"t0:0.0, p0:93.16, v0:0.21.5.0? ",93.21
"t0:0.0, p0:55.51, v0:-0.87.5.0? ",50.16
"t0:0.0, p0:66.57, v0:-0.18.2.0? ",66.11
"t0:0.0, p0:83.8, v0:-0.27.6.0? ",80.68
"t0:0.0, p0:73.7, v0:-0.73.5.0? ",69.05
"t0:0.0, p0:83.57, v0:-0.3.5.0? ",81.07
"t0:0.0, p0:42.52, v0:0.86.3.0? ",44.8
"t0:0.0, p0:58.95, v0:0.39.4.0? ",59.91
"t0:0.0, p0:79.16, v0:-0.29.2.0? ",78.48
"t0:0.0, p0:67.77, v0:-0.75.5.0? ",63.02
"t0:0.0, p0:87.31, v0:-0.22.6.0? ",84.49
"t0:0.0, p0:50.09, v0:-0.53.1.0? ",49.56
"t0:0.0, p0:95.67, v0:-0.16.5.0? ",93.87
"t0:0.0, p0:25.63, v0:0.45.4.0? ",26.83
"t0:0.0, p0:17.42, v0:0.18.5.0? ",17.32
"t0:0.0, p0:11.6, v0:0.7.6.0? ",14.3
"t0:0.0, p0:20.47, v0:-0.24.4.0? ",18.91
"t0:0.0, p0:94.82, v0:0.72.2.0? ",96.16
"t0:0.0, p0:55.19, v0:-0.59.6.0? ",50.15
"t0:0.0, p0:74.95, v0:0.28.6.0? ",75.13
"t0:0.0, p0:3.76, v0:-0.7.5.0? ",0.0
"t0:0.0, p0:29.54, v0:0.24.6.0? ",29.48
"t0:0.0, p0:3.55, v0:0.71.1.0? ",4.26
"t0:0.0, p0:80.94, v0:0.12.4.0? ",80.82
"t0:0.0, p0:84.6, v0:-0.2.3.0? ",83.7
"t0:0.0, p0:93.2, v0:-0.31.3.0? ",91.97
"t0:0.0, p0:62.0, v0:-0.07.1.0? ",61.93
"t0:0.0, p0:7.69, v0:0.52.2.0? ",8.63
"t0:0.0, p0:27.94, v0:-0.17.5.0? ",26.09
"t0:0.0, p0:52.32, v0:-0.14.5.0? ",50.62
"t0:0.0, p0:45.68, v0:0.19.4.0? ",45.84
"t0:0.0, p0:95.51, v0:0.01.2.0? ",95.43
"t0:0.0, p0:43.96, v0:0.59.4.0? ",45.72
"t0:0.0, p0:5.43, v0:0.55.2.0? ",6.43
"t0:0.0, p0:1.17, v0:0.13.3.0? ",1.26
"t0:0.0, p0:59.35, v0:0.82.2.0? ",60.89
"t0:0.0, p0:8.62, v0:0.28.1.0? ",8.9
"t0:0.0, p0:63.09, v0:0.69.2.0? ",64.37
"t0:0.0, p0:38.13, v0:-0.92.1.0? ",37.21
"t0:0.0, p0:1.79, v0:0.01.6.0? ",0.35
"t0:0.0, p0:12.58, v0:0.48.1.0? ",13.06
"t0:0.0, p0:87.82, v0:0.0.6.0? ",86.32
"t0:0.0, p0:11.08, v0:-0.65.3.0? ",8.83
"t0:0.0, p0:22.27, v0:0.9.4.0? ",25.27
"t0:0.0, p0:50.75, v0:-0.75.2.0? ",49.15
"t0:0.0, p0:59.32, v0:-0.39.1.0? ",58.93
"t0:0.0, p0:82.4, v0:-0.51.3.0? ",80.57
"t0:0.0, p0:43.82, v0:-0.02.5.0? ",42.72
"t0:0.0, p0:31.17, v0:-0.33.1.0? ",30.84
"t0:0.0, p0:80.69, v0:-0.59.2.0? ",79.41
"t0:0.0, p0:75.64, v0:0.62.3.0? ",77.2
"t0:0.0, p0:65.04, v0:0.93.4.0? ",68.16
"t0:0.0, p0:24.69, v0:-0.86.3.0? ",21.81
"t0:0.0, p0:50.8, v0:0.51.5.0? ",52.35
"t0:0.0, p0:10.45, v0:0.91.3.0? ",12.88
"t0:0.0, p0:57.27, v0:0.36.5.0? ",58.07
"t0:0.0, p0:70.75, v0:0.78.3.0? ",72.79
"t0:0.0, p0:16.29, v0:-0.33.6.0? ",12.81
"t0:0.0, p0:7.81, v0:-0.05.3.0? ",7.36
"t0:0.0, p0:98.87, v0:0.13.5.0? ",98.52
"t0:0.0, p0:56.67, v0:-0.08.5.0? ",55.27
"t0:0.0, p0:12.86, v0:-0.76.4.0? ",9.22
"t0:0.0, p0:73.14, v0:0.42.5.0? ",74.24
"t0:0.0, p0:26.1, v0:0.22.3.0? ",26.46
"t0:0.0, p0:33.55, v0:0.82.1.0? ",34.37
"t0:0.0, p0:84.26, v0:0.85.1.0? ",85.11
"t0:0.0, p0:76.26, v0:-0.68.5.0? ",71.86
"t0:0.0, p0:24.73, v0:-0.88.2.0? ",22.87
"t0:0.0, p0:90.15, v0:-0.73.1.0? ",89.42
"t0:0.0, p0:52.79, v0:-0.03.5.0? ",51.64
"t0:0.0, p0:89.15, v0:-0.25.2.0? ",88.55
"t0:0.0, p0:15.95, v0:-0.7.6.0? ",10.25
"t0:0.0, p0:14.82, v0:-0.78.6.0? ",8.64
"t0:0.0, p0:30.04, v0:0.0.2.0? ",29.94
"t0:0.0, p0:41.6, v0:0.06.6.0? ",40.46
"t0:0.0, p0:23.52, v0:-0.09.4.0? ",22.56
"t0:0.0, p0:56.53, v0:0.01.4.0? ",55.97
"t0:0.0, p0:9.32, v0:-0.9.5.0? ",3.82
"t0:0.0, p0:87.15, v0:-0.3.3.0? ",85.95
"t0:0.0, p0:1.53, v0:-0.38.4.0? ",0.0
"t0:0.0, p0:39.48, v0:-0.5.5.0? ",35.98
"t0:0.0, p0:29.27, v0:-0.67.5.0? ",24.92
"t0:0.0, p0:12.45, v0:0.52.4.0? ",13.93
"t0:0.0, p0:62.51, v0:-0.89.3.0? ",59.54
"t0:0.0, p0:98.17, v0:0.8.1.0? ",98.97
"t0:0.0, p0:21.06, v0:-0.69.4.0? ",17.7
"t0:0.0, p0:92.07, v0:-0.48.6.0? ",87.69
"t0:0.0, p0:84.26, v0:-0.75.3.0? ",81.71
"t0:0.0, p0:97.13, v0:0.07.5.0? ",96.48
"t0:0.0, p0:2.84, v0:-0.0.6.0? ",1.34
"t0:0.0, p0:49.09, v0:0.97.3.0? ",51.7
"t0:0.0, p0:56.99, v0:0.18.3.0? ",57.23
"t0:0.0, p0:72.63, v0:-0.22.6.0? ",69.81
"t0:0.0, p0:73.84, v0:0.5.4.0? ",75.24
"t0:0.0, p0:95.06, v0:-0.9.6.0? ",88.16
"t0:0.0, p0:36.39, v0:-0.64.5.0? ",32.19
"t0:0.0, p0:54.18, v0:-0.81.6.0? ",47.82
"t0:0.0, p0:28.79, v0:-0.59.4.0? ",25.83
"t0:0.0, p0:75.38, v0:-0.07.4.0? ",74.5
"t0:0.0, p0:15.36, v0:0.01.1.0? ",15.37
"t0:0.0, p0:2.79, v0:0.28.2.0? ",3.25
"t0:0.0, p0:53.98, v0:0.3.6.0? ",54.28
"t0:0.0, p0:1.51, v0:-0.92.2.0? ",0.0
"t0:0.0, p0:0.4, v0:0.56.1.0? ",0.96
"t0:0.0, p0:63.26, v0:-0.54.4.0? ",60.5
"t0:0.0, p0:7.99, v0:0.09.1.0? ",8.08
"t0:0.0, p0:89.76, v0:-0.88.3.0? ",86.82
"t0:0.0, p0:93.12, v0:-0.37.1.0? ",92.75
"t0:0.0, p0:33.48, v0:0.39.5.0? ",34.43
"t0:0.0, p0:67.74, v0:0.48.1.0? ",68.22
"t0:0.0, p0:56.13, v0:-0.06.4.0? ",55.29
"t0:0.0, p0:11.63, v0:-0.77.1.0? ",10.86
"t0:0.0, p0:92.93, v0:0.71.6.0? ",95.69
"t0:0.0, p0:52.19, v0:0.04.6.0? ",50.93
"t0:0.0, p0:88.28, v0:-0.76.1.0? ",87.52
"t0:0.0, p0:54.84, v0:0.23.3.0? ",55.23
"t0:0.0, p0:58.4, v0:-0.03.3.0? ",58.01
"t0:0.0, p0:73.37, v0:-0.58.1.0? ",72.79
"t0:0.0, p0:8.58, v0:0.53.1.0? ",9.11
"t0:0.0, p0:82.69, v0:-0.32.4.0? ",80.81
"t0:0.0, p0:31.01, v0:0.59.2.0? ",32.09
"t0:0.0, p0:98.05, v0:0.34.3.0? ",98.77
"t0:0.0, p0:80.66, v0:-0.1.1.0? ",80.56
"t0:0.0, p0:96.87, v0:0.8.3.0? ",98.97
"t0:0.0, p0:4.71, v0:0.5.2.0? ",5.61
"t0:0.0, p0:82.52, v0:0.79.3.0? ",84.59
"t0:0.0, p0:44.12, v0:0.33.3.0? ",44.81
"t0:0.0, p0:19.15, v0:0.99.4.0? ",22.51
"t0:0.0, p0:21.82, v0:0.4.3.0? ",22.72
"t0:0.0, p0:6.83, v0:-0.54.5.0? ",3.13
"t0:0.0, p0:52.63, v0:0.82.3.0? ",54.79
"t0:0.0, p0:50.94, v0:0.29.1.0? ",51.23
"t0:0.0, p0:29.93, v0:-0.9.4.0? ",25.73
"t0:0.0, p0:49.81, v0:0.78.5.0? ",52.71
"t0:0.0, p0:71.01, v0:0.69.3.0? ",72.78
"t0:0.0, p0:73.58, v0:-0.82.3.0? ",70.82
"t0:0.0, p0:75.76, v0:-0.11.6.0? ",73.6
"t0:0.0, p0:63.98, v0:-0.95.5.0? ",58.23
"t0:0.0, p0:36.71, v0:-0.98.1.0? ",35.73
"t0:0.0, p0:56.55, v0:0.07.6.0? ",55.47
"t0:0.0, p0:31.97, v0:0.49.3.0? ",33.14
"t0:0.0, p0:52.98, v0:0.24.4.0? ",53.34
"t0:0.0, p0:49.46, v0:-0.16.1.0? ",49.3
"t0:0.0, p0:6.15, v0:-0.6.4.0? ",3.15
"t0:0.0, p0:90.61, v0:-0.65.4.0? ",87.41
"t0:0.0, p0:51.69, v0:0.72.5.0? ",54.29
"t0:0.0, p0:33.94, v0:0.6.3.0? ",35.44
"t0:0.0, p0:41.93, v0:-0.46.4.0? ",39.49
"t0:0.0, p0:17.11, v0:0.21.3.0? ",17.44
"t0:0.0, p0:21.86, v0:0.71.5.0? ",24.41
"t0:0.0, p0:13.94, v0:0.53.4.0? ",15.46
"t0:0.0, p0:56.99, v0:-0.88.2.0? ",55.13
"t0:0.0, p0:48.6, v0:0.53.5.0? ",50.25
"t0:0.0, p0:7.72, v0:0.01.2.0? ",7.64
"t0:0.0, p0:27.07, v0:0.31.3.0? ",27.7
"t0:0.0, p0:51.23, v0:0.11.2.0? ",51.35
"t0:0.0, p0:28.48, v0:0.05.2.0? ",28.48
"t0:0.0, p0:81.6, v0:-0.56.6.0? ",76.74
"t0:0.0, p0:57.67, v0:-0.75.3.0? ",55.12
"t0:0.0, p0:64.16, v0:-0.79.6.0? ",57.92
"t0:0.0, p0:1.53, v0:-0.86.2.0? ",0.0
"t0:0.0, p0:30.79, v0:-0.49.6.0? ",26.35
"t0:0.0, p0:51.59, v0:0.86.6.0? ",55.25
"t0:0.0, p0:62.62, v0:0.99.6.0? ",67.06
"t0:0.0, p0:15.74, v0:-0.78.1.0? ",14.96
"t0:0.0, p0:13.26, v0:-0.57.2.0? ",12.02
"t0:0.0, p0:9.1, v0:-0.93.4.0? ",4.78
"t0:0.0, p0:69.14, v0:-0.66.4.0? ",65.9
"t0:0.0, p0:23.74, v0:-0.34.3.0? ",22.42
"t0:0.0, p0:37.85, v0:-0.18.5.0? ",35.95
"t0:0.0, p0:96.97, v0:0.94.5.0? ",100.67
"t0:0.0, p0:25.08, v0:-0.69.2.0? ",23.6
"t0:0.0, p0:41.44, v0:-0.89.2.0? ",39.56
"t0:0.0, p0:33.08, v0:-0.77.2.0? ",31.44
"t0:0.0, p0:79.82, v0:0.83.2.0? ",81.38
"t0:0.0, p0:1.02, v0:-0.53.2.0? ",0.0
"t0:0.0, p0:5.32, v0:-0.15.6.0? ",2.92
"t0:0.0, p0:36.19, v0:-0.3.1.0? ",35.89
"t0:0.0, p0:62.69, v0:0.38.6.0? ",63.47
"t0:0.0, p0:66.4, v0:-0.21.4.0? ",64.96
"t0:0.0, p0:69.28, v0:0.79.4.0? ",71.84
"t0:0.0, p0:82.03, v0:0.62.1.0? ",82.65
"t0:0.0, p0:86.39, v0:-0.42.2.0? ",85.45
"t0:0.0, p0:14.52, v0:-0.32.1.0? ",14.2
"t0:0.0, p0:33.05, v0:-0.4.2.0? ",32.15
"t0:0.0, p0:75.1, v0:0.67.3.0? ",76.81
