question,answer
"An object is dropped at time 0.0 with initial position 56.35, 19.38 and initial velocity 0.0, -0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",18.03
"An object is dropped at time 0.0 with initial position 17.64, 31.32 and initial velocity 0.0, 0.29.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",31.77
"An object is dropped at time 0.0 with initial position 21.5, 80.58 and initial velocity 0.0, 0.15.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",80.58
"An object is dropped at time 0.0 with initial position 15.34, 62.06 and initial velocity 0.0, 0.65.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",64.06
"An object is dropped at time 0.0 with initial position 98.96, 16.71 and initial velocity 0.0, -0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",14.91
"An object is dropped at time 0.0 with initial position 74.74, 39.34 and initial velocity 0.0, 0.39.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",40.3
"An object is dropped at time 0.0 with initial position 60.16, 16.97 and initial velocity 0.0, -0.58.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",11.99
"An object is dropped at time 0.0 with initial position 21.77, 87.87 and initial velocity 0.0, 0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",88.01
"An object is dropped at time 0.0 with initial position 70.51, 44.85 and initial velocity 0.0, 0.57.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",46.7
"An object is dropped at time 0.0 with initial position 78.3, 9.84 and initial velocity 0.0, -0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.26
"An object is dropped at time 0.0 with initial position 48.45, 95.03 and initial velocity 0.0, 0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",94.13
"An object is dropped at time 0.0 with initial position 38.36, 22.73 and initial velocity 0.0, -0.95.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",16.98
"An object is dropped at time 0.0 with initial position 84.56, 0.77 and initial velocity 0.0, 0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",4.19
"An object is dropped at time 0.0 with initial position 38.14, 16.43 and initial velocity 0.0, 0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",15.91
"An object is dropped at time 0.0 with initial position 17.68, 6.15 and initial velocity 0.0, -0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",0.0
"An object is dropped at time 0.0 with initial position 71.45, 70.41 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",70.38
"An object is dropped at time 0.0 with initial position 56.48, 47.82 and initial velocity 0.0, -0.89.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",46.93
"An object is dropped at time 0.0 with initial position 12.8, 97.8 and initial velocity 0.0, 0.08.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",97.88
"An object is dropped at time 0.0 with initial position 23.98, 58.37 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",58.16
"An object is dropped at time 0.0 with initial position 27.51, 0.46 and initial velocity 0.0, 0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",1.9
"An object is dropped at time 0.0 with initial position 58.61, 57.29 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",55.61
"An object is dropped at time 0.0 with initial position 91.19, 97.77 and initial velocity 0.0, -0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",94.83
"An object is dropped at time 0.0 with initial position 13.99, 10.43 and initial velocity 0.0, -0.58.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",8.39
"An object is dropped at time 0.0 with initial position 19.52, 25.93 and initial velocity 0.0, -0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",25.25
"An object is dropped at time 0.0 with initial position 37.95, 2.64 and initial velocity 0.0, 0.76.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",5.08
"An object is dropped at time 0.0 with initial position 57.61, 90.63 and initial velocity 0.0, 0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",90.64
"An object is dropped at time 0.0 with initial position 44.83, 1.15 and initial velocity 0.0, 0.08.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",1.23
"An object is dropped at time 0.0 with initial position 86.3, 67.73 and initial velocity 0.0, 0.68.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",69.85
"An object is dropped at time 0.0 with initial position 76.05, 76.17 and initial velocity 0.0, 0.05.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",75.77
"An object is dropped at time 0.0 with initial position 86.09, 13.02 and initial velocity 0.0, -0.41.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",12.61
"An object is dropped at time 0.0 with initial position 54.22, 84.52 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",82.84
"An object is dropped at time 0.0 with initial position 26.1, 60.67 and initial velocity 0.0, 0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",64.63
"An object is dropped at time 0.0 with initial position 52.58, 4.93 and initial velocity 0.0, 0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",5.25
"An object is dropped at time 0.0 with initial position 9.68, 8.68 and initial velocity 0.0, -0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",6.6
"An object is dropped at time 0.0 with initial position 15.93, 46.4 and initial velocity 0.0, 0.54.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",48.14
"An object is dropped at time 0.0 with initial position 43.02, 10.04 and initial velocity 0.0, -0.21.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.52
"An object is dropped at time 0.0 with initial position 71.14, 40.55 and initial velocity 0.0, -0.8.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",36.75
"An object is dropped at time 0.0 with initial position 8.56, 26.87 and initial velocity 0.0, -0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",20.21
"An object is dropped at time 0.0 with initial position 86.67, 69.64 and initial velocity 0.0, -0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",69.27
"An object is dropped at time 0.0 with initial position 39.67, 25.65 and initial velocity 0.0, 0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",27.75
"An object is dropped at time 0.0 with initial position 54.9, 67.42 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",67.17
"An object is dropped at time 0.0 with initial position 97.96, 5.8 and initial velocity 0.0, -0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",3.72
"An object is dropped at time 0.0 with initial position 36.63, 69.18 and initial velocity 0.0, 0.38.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",70.1
"An object is dropped at time 0.0 with initial position 10.73, 62.21 and initial velocity 0.0, -0.53.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",57.53
"An object is dropped at time 0.0 with initial position 69.87, 60.1 and initial velocity 0.0, -0.33.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",56.62
"An object is dropped at time 0.0 with initial position 90.37, 57.87 and initial velocity 0.0, -0.59.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",56.59
"An object is dropped at time 0.0 with initial position 42.75, 57.61 and initial velocity 0.0, 0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",58.0
"An object is dropped at time 0.0 with initial position 86.66, 47.23 and initial velocity 0.0, 0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",46.71
"An object is dropped at time 0.0 with initial position 31.26, 11.07 and initial velocity 0.0, 0.59.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",12.15
"An object is dropped at time 0.0 with initial position 94.35, 58.24 and initial velocity 0.0, -0.16.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",58.08
"An object is dropped at time 0.0 with initial position 68.92, 55.67 and initial velocity 0.0, -0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",55.53
"An object is dropped at time 0.0 with initial position 1.61, 21.09 and initial velocity 0.0, 0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",23.73
"An object is dropped at time 0.0 with initial position 16.75, 93.11 and initial velocity 0.0, -0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",92.49
"An object is dropped at time 0.0 with initial position 51.36, 39.4 and initial velocity 0.0, -0.28.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",39.12
"An object is dropped at time 0.0 with initial position 3.05, 79.97 and initial velocity 0.0, -0.96.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.95
"An object is dropped at time 0.0 with initial position 75.4, 22.02 and initial velocity 0.0, 0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",22.62
"An object is dropped at time 0.0 with initial position 30.19, 64.63 and initial velocity 0.0, 0.4.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",65.63
"An object is dropped at time 0.0 with initial position 88.1, 4.32 and initial velocity 0.0, 0.31.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",4.68
"An object is dropped at time 0.0 with initial position 12.25, 93.34 and initial velocity 0.0, 0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",94.09
"An object is dropped at time 0.0 with initial position 85.89, 67.73 and initial velocity 0.0, 0.16.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",67.95
"An object is dropped at time 0.0 with initial position 33.61, 87.35 and initial velocity 0.0, -0.31.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",83.99
"An object is dropped at time 0.0 with initial position 57.36, 72.27 and initial velocity 0.0, 0.92.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",75.87
"An object is dropped at time 0.0 with initial position 80.84, 67.54 and initial velocity 0.0, -0.9.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",63.34
"An object is dropped at time 0.0 with initial position 38.84, 48.15 and initial velocity 0.0, 0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",47.65
"An object is dropped at time 0.0 with initial position 65.78, 22.56 and initial velocity 0.0, 0.57.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",23.97
"An object is dropped at time 0.0 with initial position 90.34, 14.4 and initial velocity 0.0, -0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",10.2
"An object is dropped at time 0.0 with initial position 66.14, 0.46 and initial velocity 0.0, 0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",1.54
"An object is dropped at time 0.0 with initial position 58.76, 61.16 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",61.19
"An object is dropped at time 0.0 with initial position 63.89, 97.97 and initial velocity 0.0, 0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",101.63
"An object is dropped at time 0.0 with initial position 92.1, 76.28 and initial velocity 0.0, 0.41.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",77.33
"An object is dropped at time 0.0 with initial position 73.65, 10.62 and initial velocity 0.0, -0.71.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",9.91
"An object is dropped at time 0.0 with initial position 40.01, 45.78 and initial velocity 0.0, -0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",43.18
"An object is dropped at time 0.0 with initial position 50.31, 53.67 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",54.5
"An object is dropped at time 0.0 with initial position 55.76, 24.8 and initial velocity 0.0, -0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",24.08
"An object is dropped at time 0.0 with initial position 85.28, 85.15 and initial velocity 0.0, 0.89.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",88.99
"An object is dropped at time 0.0 with initial position 52.41, 53.67 and initial velocity 0.0, -0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",53.31
"An object is dropped at time 0.0 with initial position 88.93, 35.21 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",34.49
"An object is dropped at time 0.0 with initial position 67.38, 18.89 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",15.41
"An object is dropped at time 0.0 with initial position 66.57, 78.78 and initial velocity 0.0, -0.47.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",76.3
"An object is dropped at time 0.0 with initial position 26.24, 36.29 and initial velocity 0.0, 0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",37.25
"An object is dropped at time 0.0 with initial position 34.84, 2.09 and initial velocity 0.0, 0.52.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",3.57
"An object is dropped at time 0.0 with initial position 55.17, 27.0 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",25.95
"An object is dropped at time 0.0 with initial position 40.93, 67.33 and initial velocity 0.0, -0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",64.51
"An object is dropped at time 0.0 with initial position 51.99, 47.02 and initial velocity 0.0, 0.26.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",47.08
"An object is dropped at time 0.0 with initial position 23.1, 0.8 and initial velocity 0.0, -0.61.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.0
"An object is dropped at time 0.0 with initial position 47.75, 57.04 and initial velocity 0.0, -0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",56.41
"An object is dropped at time 0.0 with initial position 63.69, 22.31 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",20.81
"An object is dropped at time 0.0 with initial position 9.88, 7.68 and initial velocity 0.0, 0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",7.68
"An object is dropped at time 0.0 with initial position 16.88, 64.69 and initial velocity 0.0, -0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",59.84
"An object is dropped at time 0.0 with initial position 82.46, 97.21 and initial velocity 0.0, 0.76.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",99.19
"An object is dropped at time 0.0 with initial position 74.95, 14.25 and initial velocity 0.0, 0.96.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",15.21
"An object is dropped at time 0.0 with initial position 57.63, 85.83 and initial velocity 0.0, -0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",83.03
"An object is dropped at time 0.0 with initial position 31.07, 78.89 and initial velocity 0.0, 0.97.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",79.86
"An object is dropped at time 0.0 with initial position 32.89, 4.92 and initial velocity 0.0, 0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",4.08
"An object is dropped at time 0.0 with initial position 92.74, 52.98 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",53.34
"An object is dropped at time 0.0 with initial position 61.98, 95.0 and initial velocity 0.0, 0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",98.96
"An object is dropped at time 0.0 with initial position 33.91, 36.41 and initial velocity 0.0, 0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",37.66
"An object is dropped at time 0.0 with initial position 61.31, 49.36 and initial velocity 0.0, 0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",49.26
"An object is dropped at time 0.0 with initial position 31.35, 58.37 and initial velocity 0.0, 0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",58.49
"An object is dropped at time 0.0 with initial position 47.64, 21.62 and initial velocity 0.0, -0.79.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",18.95
"An object is dropped at time 0.0 with initial position 14.75, 14.4 and initial velocity 0.0, 0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",14.1
"An object is dropped at time 0.0 with initial position 8.62, 51.01 and initial velocity 0.0, 0.54.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",51.55
"An object is dropped at time 0.0 with initial position 7.4, 50.23 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",49.38
"An object is dropped at time 0.0 with initial position 40.42, 51.59 and initial velocity 0.0, 0.19.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.87
"An object is dropped at time 0.0 with initial position 16.73, 85.84 and initial velocity 0.0, 0.13.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",85.12
"An object is dropped at time 0.0 with initial position 8.49, 71.45 and initial velocity 0.0, -0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",69.5
"An object is dropped at time 0.0 with initial position 33.06, 43.54 and initial velocity 0.0, -0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",41.5
"An object is dropped at time 0.0 with initial position 1.13, 36.2 and initial velocity 0.0, 0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",36.56
"An object is dropped at time 0.0 with initial position 87.92, 35.91 and initial velocity 0.0, -0.13.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",35.55
"An object is dropped at time 0.0 with initial position 52.71, 40.14 and initial velocity 0.0, 0.87.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",43.49
"An object is dropped at time 0.0 with initial position 30.27, 19.82 and initial velocity 0.0, 0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",20.73
"An object is dropped at time 0.0 with initial position 72.37, 31.64 and initial velocity 0.0, -0.57.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",27.79
"An object is dropped at time 0.0 with initial position 97.93, 78.25 and initial velocity 0.0, -0.38.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",76.13
"An object is dropped at time 0.0 with initial position 92.41, 54.37 and initial velocity 0.0, 0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",55.95
"An object is dropped at time 0.0 with initial position 38.25, 57.46 and initial velocity 0.0, -0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",51.04
"An object is dropped at time 0.0 with initial position 46.0, 93.7 and initial velocity 0.0, -0.59.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",91.63
"An object is dropped at time 0.0 with initial position 47.39, 80.66 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",80.56
"An object is dropped at time 0.0 with initial position 49.15, 46.34 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.8
"An object is dropped at time 0.0 with initial position 86.51, 75.25 and initial velocity 0.0, -0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",71.05
"An object is dropped at time 0.0 with initial position 37.13, 87.98 and initial velocity 0.0, 0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",89.23
"An object is dropped at time 0.0 with initial position 14.87, 38.16 and initial velocity 0.0, -0.75.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",32.16
"An object is dropped at time 0.0 with initial position 42.71, 75.21 and initial velocity 0.0, -0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",70.36
"An object is dropped at time 0.0 with initial position 39.6, 47.62 and initial velocity 0.0, -0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",47.17
"An object is dropped at time 0.0 with initial position 71.8, 91.85 and initial velocity 0.0, 0.47.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",93.13
"An object is dropped at time 0.0 with initial position 76.87, 47.37 and initial velocity 0.0, -0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",45.42
"An object is dropped at time 0.0 with initial position 60.01, 14.0 and initial velocity 0.0, 0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.14
"An object is dropped at time 0.0 with initial position 32.64, 56.59 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",55.44
"An object is dropped at time 0.0 with initial position 61.14, 42.97 and initial velocity 0.0, -0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.41
"An object is dropped at time 0.0 with initial position 56.68, 48.42 and initial velocity 0.0, 0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",47.46
"An object is dropped at time 0.0 with initial position 57.74, 41.76 and initial velocity 0.0, -0.66.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",38.52
"An object is dropped at time 0.0 with initial position 18.4, 61.97 and initial velocity 0.0, -0.74.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",59.45
"An object is dropped at time 0.0 with initial position 9.46, 42.95 and initial velocity 0.0, -0.96.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",38.51
"An object is dropped at time 0.0 with initial position 30.36, 33.66 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",32.06
"An object is dropped at time 0.0 with initial position 23.37, 28.12 and initial velocity 0.0, 0.38.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",28.78
"An object is dropped at time 0.0 with initial position 3.4, 7.84 and initial velocity 0.0, -0.33.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",7.51
"An object is dropped at time 0.0 with initial position 55.23, 11.84 and initial velocity 0.0, 0.96.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",15.64
"An object is dropped at time 0.0 with initial position 53.74, 38.13 and initial velocity 0.0, -0.92.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",37.21
"An object is dropped at time 0.0 with initial position 45.41, 50.41 and initial velocity 0.0, 0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",50.77
"An object is dropped at time 0.0 with initial position 13.27, 93.47 and initial velocity 0.0, 0.31.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",93.83
"An object is dropped at time 0.0 with initial position 62.44, 98.04 and initial velocity 0.0, -0.6.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",94.04
"An object is dropped at time 0.0 with initial position 54.66, 56.12 and initial velocity 0.0, 0.75.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",58.07
"An object is dropped at time 0.0 with initial position 51.37, 23.91 and initial velocity 0.0, 0.65.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",24.56
"An object is dropped at time 0.0 with initial position 90.85, 32.03 and initial velocity 0.0, -0.81.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",30.31
"An object is dropped at time 0.0 with initial position 26.13, 3.59 and initial velocity 0.0, 0.76.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",6.65
"An object is dropped at time 0.0 with initial position 89.04, 70.06 and initial velocity 0.0, 0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",71.86
"An object is dropped at time 0.0 with initial position 9.49, 24.29 and initial velocity 0.0, -0.81.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",19.24
"An object is dropped at time 0.0 with initial position 3.43, 96.14 and initial velocity 0.0, 0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",96.86
"An object is dropped at time 0.0 with initial position 19.85, 37.93 and initial velocity 0.0, 0.52.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",39.19
"An object is dropped at time 0.0 with initial position 0.73, 31.97 and initial velocity 0.0, 0.49.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",33.14
"An object is dropped at time 0.0 with initial position 66.86, 27.05 and initial velocity 0.0, -0.22.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",26.83
"An object is dropped at time 0.0 with initial position 50.78, 3.6 and initial velocity 0.0, -0.75.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",2.85
"An object is dropped at time 0.0 with initial position 35.64, 8.28 and initial velocity 0.0, 0.67.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",8.95
"An object is dropped at time 0.0 with initial position 11.35, 9.44 and initial velocity 0.0, -0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",9.08
"An object is dropped at time 0.0 with initial position 54.72, 48.29 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",46.79
"An object is dropped at time 0.0 with initial position 96.93, 80.75 and initial velocity 0.0, -0.87.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.91
"An object is dropped at time 0.0 with initial position 93.42, 88.38 and initial velocity 0.0, -0.79.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",82.14
"An object is dropped at time 0.0 with initial position 6.89, 56.36 and initial velocity 0.0, 0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",58.64
"An object is dropped at time 0.0 with initial position 24.49, 89.08 and initial velocity 0.0, -0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",87.4
"An object is dropped at time 0.0 with initial position 16.53, 85.79 and initial velocity 0.0, 0.35.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",86.54
"An object is dropped at time 0.0 with initial position 32.11, 76.33 and initial velocity 0.0, 0.53.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.29
"An object is dropped at time 0.0 with initial position 38.43, 55.2 and initial velocity 0.0, -0.92.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",49.6
"An object is dropped at time 0.0 with initial position 35.46, 35.93 and initial velocity 0.0, -0.4.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",35.53
"An object is dropped at time 0.0 with initial position 19.57, 47.24 and initial velocity 0.0, -0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",45.68
"An object is dropped at time 0.0 with initial position 82.81, 40.18 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",42.37
"An object is dropped at time 0.0 with initial position 40.41, 30.1 and initial velocity 0.0, -0.68.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",26.78
"An object is dropped at time 0.0 with initial position 5.58, 86.48 and initial velocity 0.0, 0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",86.06
"An object is dropped at time 0.0 with initial position 3.3, 14.45 and initial velocity 0.0, -0.98.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",8.55
"An object is dropped at time 0.0 with initial position 19.86, 76.53 and initial velocity 0.0, 0.33.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",76.86
"An object is dropped at time 0.0 with initial position 43.14, 39.59 and initial velocity 0.0, 0.26.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",39.65
"An object is dropped at time 0.0 with initial position 68.5, 82.13 and initial velocity 0.0, 0.43.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",83.21
