question,answer
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 45.00 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,75.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.22 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,47.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,494.67
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.08 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,301.75
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 42.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,65.92
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.12 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,576.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 43.43 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,69.18
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.50 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,48.73
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.25 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,536.65
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -40.98 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.56
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -32.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,777.82
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 33.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,39.67
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 7.67 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,39.74
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -0.22 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,157.79
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.26 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,491.92
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -33.86 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,792.83
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,481.13
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.91 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,799.75
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -18.98 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,573.89
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.58 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,586.53
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 17.20 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.65
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 7.08 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,46.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.17
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -30.76 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,765.34
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -32.21 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,779.53
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -30.28 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,760.19
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -38.95 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -13.70 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,455.99
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -10.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,219.20
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -24.83 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,685.21
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 5.51 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,65.36
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 14.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-10.92
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 17.86 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.61
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -22.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,636.11
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 13.73 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-7.42
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,10.52
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.27 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,536.99
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -23.50 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,662.30
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.11 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,533.52
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -27.75 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,729.50
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 24.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.22
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 14.17 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-9.30
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.20 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,467.41
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -10.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,370.21
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.42 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,623.63
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 32.45 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,14.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.29 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,148.31
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -18.42 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,562.06
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -6.00 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,277.31
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -32.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,784.50
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.57 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.90
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -25.56 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,697.10
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -11.88 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,547.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -26.67 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,714.16
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.39 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,95.90
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.72 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,10.57
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,245.58
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 43.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,67.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 38.74 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,52.39
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.56 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,626.30
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.70 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.00
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.18
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 11.08 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,480.77
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 33.93 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,39.70
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.89
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -1.95 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,191.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -38.37 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.70
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 20.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 28.82 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,9.52
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,92.81
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -42.08 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.44
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 8.97 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,26.25
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.54 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,752.46
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.66 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,478.18
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -35.37 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,802.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 44.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,74.17
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -44.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,796.04
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -38.84 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -11.90 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,555.59
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 5.19 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,69.60
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.15 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.64
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -6.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,282.83
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.71 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,270.96
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.43 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,583.51
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.93
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 20.46 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,3.20
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 18.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.59
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.03 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,47.42
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -1.19 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,176.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 31.41 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,12.80
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 32.98 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,15.18
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.22 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,491.04
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.57 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,312.99
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 6.16 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,56.89
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 9.18 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,24.29
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -3.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,225.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 12.85 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-3.02
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 35.81 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,44.20
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,10.85
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -41.54 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.50
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -0.62 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,165.21
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 38.75 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,52.43
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -3.95 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,232.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -8.46 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,333.32
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -33.17 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,787.62
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 2.18 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,115.21
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 44.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,73.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -11.67 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,491.21
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -13.09 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,441.61
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 2.19 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,115.06
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -12.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,434.28
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -12.64 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,431.12
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.26 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,579.83
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -30.82 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,766.05
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.78 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,611.02
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 41.32 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,61.03
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,241.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.27 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.72
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 33.19 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,15.52
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.97 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,594.67
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.81 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.43
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.99 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,552.80
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -2.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,208.32
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.39 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,95.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -1.89 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,189.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.69 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,798.39
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 43.01 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,67.51
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 5.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,59.64
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -30.53 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,762.96
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 6.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,49.41
